episode,total_reward
556,-289.6
557,-317.6
558,-250.6
559,-286.8
560,-283.1
561,-220.1
562,-335.9
563,-237.1
564,-296.8
565,-309.5
566,-194.3
567,-275.4
568,-291.2
569,-288.7
570,-335.5
571,-234.3
572,-274.8
573,-230.5
574,-306.6
575,-259.8
576,-322.7
577,-330.8
578,-293.4
579,-263.8
580,-278.4
581,-266.5
582,-294.7
583,-300.1
584,-266.7
585,-270.0
586,-288.3
587,-301.7
588,-281.7
589,-279.6
590,-324.6
591,-295.9
592,-259.9
593,-250.2
594,-292.4
595,-263.4
596,-305.0
597,-266.9
598,-272.8
599,-253.2
600,-297.2
601,-267.2
602,-237.9
603,-320.8
604,-334.0
605,-274.8
606,-285.8
607,-251.6
608,-283.9
609,-283.0
610,-315.5
611,-322.2
612,-260.9
613,-316.6
614,-280.1
615,-285.3
616,-256.6
617,-255.6
618,-289.8
619,-337.7
620,-293.7
621,-239.0
622,-283.8
623,-324.2
624,-262.7
625,-281.6
626,-346.4
627,-299.3
628,-281.9
629,-280.5
630,-243.3
631,-260.9
632,-276.9
633,-297.1
634,-245.1
635,-250.0
636,-275.9
637,-297.0
638,-295.0
639,-279.7
640,-302.3
641,-297.7
642,-311.4
643,-295.3
644,-227.7
645,-281.3
646,-299.4
647,-287.8
648,-284.0
649,-270.4
650,-243.3
651,-217.2
652,-272.2
653,-309.7
654,-258.2
655,-274.4
656,-251.3
657,-251.8
658,-283.8
659,-282.5
660,-263.1
661,-318.6
662,-204.0
663,-313.3
664,-261.7
665,-326.7
666,-296.7
667,-326.9
668,-302.2
669,-278.9
670,-319.9
671,-311.5
672,-316.6
673,-291.7
674,-249.5
675,-256.9
676,-290.1
677,-267.0
678,-308.2
679,-252.8
680,-217.2
681,-213.7
682,-264.1
683,-303.0
684,-207.2
685,-276.6
686,-235.9
687,-283.0
688,-347.7
689,-286.3
690,-273.9
691,-304.9
692,-317.2
693,-241.3
694,-296.3
695,-255.8
696,-202.7
697,-293.4
698,-241.5
699,-278.2
700,-300.9
701,-297.9
702,-294.4
703,-238.6
704,-319.0
705,-296.7
706,-340.4
707,-305.9
708,-296.6
709,-270.2
710,-297.5
711,-320.2
712,-230.9
713,-276.3
714,-305.3
715,-276.7
716,-283.9
717,-316.7
718,-243.3
719,-234.2
720,-309.7
721,-329.7
722,-243.4
723,-265.1
724,-331.4
725,-315.2
726,-245.8
727,-269.0
728,-302.6
729,-293.9
730,-253.6
731,-239.9
732,-305.1
733,-243.5
734,-260.7
735,-230.4
736,-272.2
737,-293.5
738,-314.4
739,-347.0
740,-295.6
741,-307.8
742,-288.2
743,-287.1
744,-260.3
745,-276.1
746,-278.9
747,-329.3
748,-267.9
749,-255.2
750,-297.9
751,-306.5
752,-313.0
753,-291.3
754,-235.9
755,-275.5
756,-252.3
757,-202.2
758,-240.0
759,-269.6
760,-299.7
761,-301.1
762,-270.6
763,-280.3
764,-246.8
765,-261.5
766,-270.0
767,-317.5
768,-305.7
769,-351.6
770,-266.1
771,-315.2
772,-258.4
773,-268.1
774,-296.3
775,-300.6
776,-323.1
777,-247.3
778,-302.4
779,-263.6
780,-340.9
781,-287.9
782,-256.7
783,-274.0
784,-293.8
785,-260.9
786,-276.7
787,-267.5
788,-295.2
789,-245.9
790,-279.6
791,-233.7
792,-255.0
793,-301.0
794,-268.9
795,-307.1
796,-271.7
797,-349.7
798,-283.5
799,-296.9
800,-274.3
801,-319.8
802,-295.4
803,-259.9
804,-299.8
805,-345.6
806,-308.4
807,-281.2
808,-248.7
809,-247.5
810,-289.7
811,-305.0
812,-278.1
813,-279.3
814,-299.9
815,-333.6
816,-305.8
817,-273.5
818,-305.0
819,-228.2
820,-264.9
821,-304.3
822,-304.5
823,-325.7
824,-289.4
825,-233.1
826,-266.6
827,-272.4
828,-297.4
829,-271.5
830,-253.6
831,-288.9
832,-313.9
833,-305.8
834,-299.8
835,-226.2
836,-298.3
837,-274.6
838,-295.4
839,-264.8
840,-284.7
841,-333.0
842,-313.5
843,-296.1
844,-219.4
845,-298.2
846,-298.4
847,-199.6
848,-245.9
849,-283.5
850,-304.6
851,-276.3
852,-262.2
853,-293.4
854,-340.9
855,-282.3
856,-310.9
857,-291.6
858,-271.3
859,-316.5
860,-255.5
861,-279.1
862,-272.3
863,-311.6
864,-287.5
865,-358.5
866,-294.9
867,-294.1
868,-281.2
869,-299.0
870,-297.7
871,-265.0
872,-304.8
873,-311.5
874,-258.3
875,-323.8
876,-266.4
877,-292.2
878,-306.8
879,-263.9
880,-251.7
881,-304.6
882,-269.3
883,-302.5
884,-265.2
885,-299.3
886,-302.3
887,-299.6
888,-271.3
889,-236.8
890,-289.9
891,-279.4
892,-262.8
893,-247.6
894,-262.6
895,-292.3
896,-254.5
897,-325.5
898,-259.6
899,-281.0
900,-276.4
901,-334.2
902,-297.8
903,-274.7
904,-210.1
905,-275.8
906,-292.0
907,-285.2
908,-267.0
909,-254.5
910,-305.5
911,-303.4
912,-298.3
913,-290.9
914,-280.0
915,-254.6
916,-307.4
917,-245.0
918,-254.3
919,-286.9
920,-264.7
921,-300.3
922,-290.8
923,-266.4
924,-270.1
925,-304.3
926,-298.7
927,-243.4
928,-247.8
929,-301.8
930,-275.5
931,-306.9
932,-287.6
933,-293.8
934,-247.9
935,-240.8
936,-293.6
937,-288.0
938,-231.6
939,-285.1
940,-255.9
941,-287.3
942,-320.3
943,-264.4
944,-266.0
945,-297.5
946,-317.3
947,-309.9
948,-234.0
949,-295.4
950,-308.3
951,-318.9
952,-241.3
953,-304.9
954,-257.8
955,-261.1
956,-290.1
957,-265.5
958,-315.1
959,-321.7
960,-272.0
961,-312.7
962,-348.1
963,-285.5
964,-247.2
965,-278.2
966,-309.6
967,-282.2
968,-323.1
969,-236.4
970,-246.8
971,-301.3
972,-264.7
973,-274.9
974,-274.2
975,-244.4
976,-266.1
977,-290.4
978,-313.3
979,-291.0
980,-271.1
981,-325.0
982,-255.4
983,-271.9
984,-255.9
985,-288.6
986,-356.4
987,-298.0
988,-294.1
989,-249.1
990,-251.7
991,-289.1
992,-273.9
993,-327.5
994,-248.6
995,-269.6
996,-266.5
997,-314.3
998,-308.3
999,-310.8
1000,-282.6
1001,-287.2
1002,-302.2
1003,-293.4
1004,-239.1
1005,-288.0
1006,-284.4
1007,-214.4
1008,-351.7
1009,-295.2
1010,-304.0
1011,-305.9
1012,-262.9
1013,-242.9
1014,-262.0
1015,-245.4
1016,-270.1
1017,-295.9
1018,-258.2
1019,-316.5
1020,-302.6
1021,-275.6
1022,-266.9
1023,-276.9
1024,-267.4
1025,-310.0
1026,-282.3
1027,-287.8
1028,-310.5
1029,-275.6
1030,-298.5
1031,-183.0
1032,-242.9
1033,-287.6
1034,-293.9
1035,-370.6
1036,-294.5
1037,-301.9
1038,-303.1
1039,-214.9
1040,-258.9
1041,-314.1
1042,-288.2
1043,-281.7
1044,-246.7
1045,-293.4
1046,-268.7
1047,-343.6
1048,-322.4
1049,-232.1
1050,-332.6
1051,-325.1
1052,-295.7
1053,-294.4
1054,-247.6
1055,-313.1
1056,-286.3
1057,-329.8
1058,-320.9
1059,-309.2
1060,-217.8
1061,-347.5
1062,-281.9
1063,-275.9
1064,-313.4
1065,-165.5
1066,-312.6
1067,-297.1
1068,-329.9
1069,-265.0
1070,-288.7
1071,-286.2
1072,-286.1
1073,-311.9
1074,-302.1
1075,-273.7
1076,-224.0
1077,-260.9
1078,-322.8
1079,-297.1
1080,-303.6
1081,-256.1
1082,-307.4
1083,-273.9
1084,-236.1
1085,-206.9
1086,-247.6
1087,-326.1
1088,-258.0
1089,-284.1
1090,-270.3
1091,-281.2
1092,-270.7
1093,-249.9
1094,-281.8
1095,-270.3
1096,-262.0
1097,-334.9
1098,-241.0
1099,-290.5
1100,-276.9
1101,-262.3
1102,-308.7
1103,-267.3
1104,-282.2
1105,-279.6
1106,-270.8
1107,-248.3
1108,-228.9
1109,-326.4
1110,-265.8
1111,-269.5
1112,-246.5
1113,-287.7
1114,-280.8
1115,-276.7
1116,-309.5
1117,-279.8
1118,-273.4
1119,-293.2
1120,-210.2
1121,-247.8
1122,-286.9
1123,-247.7
1124,-264.0
1125,-243.9
1126,-265.2
1127,-256.4
1128,-238.3
1129,-226.4
1130,-315.3
1131,-326.5
1132,-276.9
1133,-265.5
1134,-280.2
1135,-281.6
1136,-255.5
1137,-264.5
1138,-268.2
1139,-306.0
1140,-282.8
1141,-219.7
1142,-287.0
1143,-191.8
1144,-283.0
1145,-256.5
1146,-279.2
1147,-293.9
1148,-339.2
1149,-325.5
1150,-253.1
1151,-296.0
1152,-254.7
1153,-236.6
1154,-319.6
1155,-263.8
1156,-287.7
1157,-321.3
1158,-245.3
1159,-274.0
1160,-268.0
1161,-325.6
1162,-287.2
1163,-316.6
1164,-308.3
1165,-300.3
1166,-245.1
1167,-279.2
1168,-271.0
1169,-268.8
1170,-264.0
1171,-308.5
1172,-261.0
1173,-271.7
1174,-300.7
1175,-264.8
1176,-319.5
1177,-271.5
1178,-221.4
1179,-324.9
1180,-272.1
1181,-339.3
1182,-296.8
1183,-301.7
1184,-261.4
1185,-220.6
1186,-272.5
1187,-303.2
1188,-293.6
1189,-322.9
1190,-279.1
1191,-274.3
1192,-302.6
1193,-293.2
1194,-237.3
1195,-301.3
1196,-272.9
1197,-255.5
1198,-291.6
1199,-232.7
1200,-288.8
1201,-218.1
1202,-315.4
1203,-261.9
1204,-309.3
1205,-238.5
1206,-245.1
1207,-196.5
1208,-230.1
1209,-273.2
1210,-278.0
1211,-280.7
1212,-274.9
1213,-315.0
1214,-274.7
1215,-291.7
1216,-242.3
1217,-279.4
1218,-328.3
1219,-278.9
1220,-286.0
1221,-296.0
1222,-290.1
1223,-266.9
1224,-300.7
1225,-303.1
1226,-251.7
1227,-256.9
1228,-321.0
1229,-282.0
1230,-313.9
1231,-298.8
1232,-314.8
1233,-312.7
1234,-267.3
1235,-299.4
1236,-222.4
1237,-301.3
1238,-324.6
1239,-334.0
1240,-263.9
1241,-264.8
1242,-283.5
1243,-303.7
1244,-308.5
1245,-284.0
1246,-221.9
1247,-250.6
1248,-294.1
1249,-313.6
1250,-228.8
1251,-340.7
1252,-298.0
1253,-304.3
1254,-275.1
1255,-269.2
1256,-228.8
1257,-280.5
1258,-284.2
1259,-276.1
1260,-285.0
1261,-290.9
1262,-219.2
1263,-264.8
1264,-290.8
1265,-209.2
1266,-267.3
1267,-288.9
1268,-301.0
1269,-227.0
1270,-268.6
1271,-260.6
1272,-300.8
1273,-255.9
1274,-293.8
1275,-309.2
1276,-276.6
1277,-283.0
1278,-317.4
1279,-218.9
1280,-292.8
1281,-305.5
1282,-302.1
1283,-286.7
1284,-287.1
1285,-273.3
1286,-259.4
1287,-220.8
1288,-301.9
1289,-286.1
1290,-269.0
1291,-259.4
1292,-238.1
1293,-302.5
1294,-314.3
1295,-317.6
1296,-280.6
1297,-337.0
1298,-245.5
1299,-339.2
1300,-310.9
1301,-275.0
1302,-286.8
1303,-265.1
1304,-313.9
1305,-303.0
1306,-286.8
1307,-326.5
1308,-298.5
1309,-265.5
1310,-235.8
1311,-284.7
1312,-234.6
1313,-325.4
1314,-310.7
1315,-257.0
1316,-291.3
1317,-311.9
1318,-284.9
1319,-227.6
1320,-317.2
1321,-286.4
1322,-323.5
1323,-274.2
1324,-300.3
1325,-283.0
1326,-282.8
1327,-292.9
1328,-285.4
1329,-274.2
1330,-292.5
1331,-289.8
1332,-265.5
1333,-231.9
1334,-294.3
1335,-315.5
1336,-277.6
1337,-321.0
1338,-329.3
1339,-286.0
1340,-250.8
1341,-265.0
1342,-275.3
1343,-238.1
1344,-310.1
1345,-266.6
1346,-307.9
1347,-332.9
1348,-270.2
1349,-314.2
1350,-322.3
1351,-283.5
1352,-246.4
1353,-286.9
1354,-291.3
1355,-177.7
1356,-243.9
1357,-291.5
1358,-298.8
1359,-199.4
1360,-215.9
1361,-304.0
1362,-329.1
1363,-268.0
1364,-273.6
1365,-241.2
1366,-231.9
1367,-261.0
1368,-263.4
1369,-298.0
1370,-291.2
1371,-340.4
1372,-313.8
1373,-256.1
1374,-242.2
1375,-250.0
1376,-215.0
1377,-274.8
1378,-180.1
1379,-255.5
1380,-250.4
1381,-266.1
1382,-286.1
1383,-334.7
1384,-155.3
1385,-257.0
1386,-296.0
1387,-346.0
1388,-237.1
1389,-275.7
1390,-287.4
1391,-297.6
1392,-303.6
1393,-312.3
1394,-293.0
1395,-254.0
1396,-266.9
1397,-260.1
1398,-265.8
1399,-336.4
1400,-274.2
1401,-298.5
1402,-295.2
1403,-304.3
1404,-201.0
1405,-270.1
1406,-320.2
1407,-309.7
1408,-248.4
1409,-270.1
1410,-299.4
1411,-325.7
1412,-230.0
1413,-268.2
1414,-280.7
1415,-262.2
1416,-282.5
1417,-273.6
1418,-298.8
1419,-291.5
1420,-234.2
1421,-298.8
1422,-241.2
1423,-232.6
1424,-316.0
1425,-274.0
1426,-302.3
1427,-243.3
1428,-324.4
1429,-283.5
1430,-261.9
1431,-269.0
1432,-225.6
1433,-274.2
1434,-292.7
1435,-333.3
1436,-264.5
1437,-279.2
1438,-304.4
1439,-250.6
1440,-324.1
1441,-289.9
1442,-284.6
1443,-265.4
1444,-292.6
1445,-245.3
1446,-280.1
1447,-217.2
1448,-273.6
1449,-244.2
1450,-300.6
1451,-258.9
1452,-261.6
1453,-310.9
1454,-201.7
1455,-316.5
1456,-276.1
1457,-276.6
1458,-267.6
1459,-269.3
1460,-325.6
1461,-319.2
1462,-252.8
1463,-323.0
1464,-259.6
1465,-301.2
1466,-328.7
1467,-312.9
1468,-286.8
1469,-353.3
1470,-311.6
1471,-312.6
1472,-286.5
1473,-295.0
1474,-299.5
1475,-266.7
1476,-273.5
1477,-269.6
1478,-316.9
1479,-276.1
1480,-299.3
1481,-294.1
1482,-291.4
1483,-278.1
1484,-242.1
1485,-309.3
1486,-243.3
1487,-279.5
1488,-267.4
1489,-278.9
1490,-292.1
1491,-260.3
1492,-305.3
1493,-335.5
1494,-332.5
1495,-257.6
1496,-308.2
1497,-306.8
1498,-261.6
1499,-309.3
1500,-321.2
1501,-333.4
1502,-283.9
1503,-312.3
1504,-289.6
1505,-248.2
1506,-267.4
1507,-321.7
1508,-240.9
1509,-259.4
1510,-301.1
1511,-272.9
1512,-296.8
1513,-261.4
1514,-306.1
1515,-311.0
1516,-294.8
1517,-311.6
1518,-206.9
1519,-263.8
1520,-276.8
1521,-306.2
1522,-253.5
1523,-270.0
1524,-288.6
1525,-275.1
1526,-275.7
1527,-263.9
1528,-294.1
1529,-259.2
1530,-306.9
1531,-284.4
1532,-309.6
1533,-233.6
1534,-277.8
1535,-297.3
1536,-359.0
1537,-300.0
1538,-257.9
1539,-319.4
1540,-299.6
1541,-253.1
1542,-230.4
1543,-262.6
1544,-273.5
1545,-328.3
1546,-330.5
1547,-254.4
1548,-262.0
1549,-240.8
1550,-289.4
1551,-306.7
1552,-283.8
1553,-252.0
1554,-269.8
1555,-262.6
1556,-261.0
1557,-312.8
1558,-261.0
1559,-310.5
1560,-313.6
1561,-250.3
1562,-302.0
1563,-305.8
1564,-255.8
1565,-290.4
1566,-250.4
1567,-262.7
1568,-294.3
1569,-286.3
1570,-286.5
1571,-218.3
1572,-318.9
1573,-248.4
1574,-261.4
1575,-302.6
1576,-224.3
1577,-293.2
1578,-253.4
1579,-270.6
1580,-313.4
1581,-255.9
1582,-267.9
1583,-220.3
1584,-263.5
1585,-299.5
1586,-308.3
1587,-261.7
1588,-263.6
1589,-263.6
1590,-252.6
1591,-301.2
1592,-290.5
1593,-318.8
1594,-214.2
1595,-254.1
1596,-246.4
1597,-234.3
1598,-305.9
1599,-286.0
1600,-313.2
1601,-239.8
1602,-235.4
1603,-276.3
1604,-316.1
1605,-281.0
1606,-266.0
1607,-298.3
1608,-278.2
1609,-254.0
1610,-353.9
1611,-309.8
1612,-234.1
1613,-311.9
1614,-330.3
1615,-268.1
1616,-306.8
1617,-332.9
1618,-235.4
1619,-304.6
1620,-282.3
1621,-276.7
1622,-248.8
1623,-323.3
1624,-302.8
1625,-277.2
1626,-300.9
1627,-312.7
1628,-264.2
1629,-196.7
1630,-270.3
1631,-271.0
1632,-286.1
1633,-238.5
1634,-290.5
1635,-296.1
1636,-244.5
1637,-257.2
1638,-256.1
1639,-309.4
1640,-240.3
1641,-295.5
1642,-255.8
1643,-211.7
1644,-296.8
1645,-296.6
1646,-268.9
1647,-238.6
1648,-275.5
1649,-283.5
1650,-300.8
1651,-240.9
1652,-313.6
1653,-324.8
1654,-221.0
1655,-230.5
1656,-286.3
1657,-282.3
1658,-290.0
1659,-308.9
1660,-278.1
1661,-273.5
1662,-291.5
1663,-275.4
1664,-218.4
1665,-325.9
1666,-259.7
1667,-246.3
1668,-266.8
1669,-267.8
1670,-260.8
1671,-284.0
1672,-246.9
1673,-302.4
1674,-311.4
1675,-289.2
1676,-328.4
1677,-279.0
1678,-299.0
1679,-283.7
1680,-192.8
1681,-312.1
1682,-293.4
1683,-285.2
1684,-268.2
1685,-231.5
1686,-291.8
1687,-219.5
1688,-295.2
1689,-301.5
1690,-259.0
1691,-286.4
1692,-205.3
1693,-326.5
1694,-312.0
1695,-331.8
1696,-229.2
1697,-302.3
1698,-312.0
1699,-278.1
1700,-228.5
1701,-302.0
1702,-314.9
1703,-266.9
1704,-285.5
1705,-277.7
1706,-300.9
1707,-255.0
1708,-225.2
1709,-284.7
1710,-280.2
1711,-256.8
1712,-331.7
1713,-260.8
1714,-220.6
1715,-296.2
1716,-269.8
1717,-258.5
1718,-208.8
1719,-251.3
1720,-248.3
1721,-288.4
1722,-248.5
1723,-312.9
1724,-308.4
1725,-311.7
1726,-304.7
1727,-237.3
1728,-229.5
1729,-296.3
1730,-241.9
1731,-341.4
1732,-310.8
1733,-302.4
1734,-296.3
1735,-283.1
1736,-294.6
1737,-249.4
1738,-246.5
1739,-259.8
1740,-272.5
1741,-282.6
1742,-253.9
1743,-307.8
1744,-232.1
1745,-255.8
1746,-308.9
1747,-322.6
1748,-286.8
1749,-297.5
1750,-303.4
1751,-316.3
1752,-217.4
1753,-284.7
1754,-294.0
1755,-246.5
1756,-282.8
1757,-313.9
1758,-304.2
1759,-341.6
1760,-290.2
1761,-303.3
1762,-289.9
1763,-286.1
1764,-277.1
1765,-318.0
1766,-241.1
1767,-263.3
1768,-294.0
1769,-231.0
1770,-269.9
1771,-274.9
1772,-257.8
1773,-217.9
1774,-201.1
1775,-254.0
1776,-281.7
1777,-328.3
1778,-257.4
1779,-282.3
1780,-256.0
1781,-266.2
1782,-260.6
1783,-276.7
1784,-325.2
1785,-255.6
1786,-271.7
1787,-317.0
1788,-292.6
1789,-326.5
1790,-296.6
1791,-239.8
1792,-277.8
1793,-304.1
1794,-312.2
1795,-297.4
1796,-274.9
1797,-264.6
1798,-240.2
1799,-325.2
1800,-278.8
1801,-293.1
1802,-215.8
1803,-325.2
1804,-249.5
1805,-236.3
1806,-276.5
1807,-321.5
1808,-293.5
1809,-257.8
1810,-299.1
1811,-309.6
1812,-270.2
1813,-336.7
1814,-263.4
1815,-263.6
1816,-330.4
1817,-284.7
1818,-261.8
1819,-282.1
1820,-325.2
1821,-244.0
1822,-288.2
1823,-246.9
1824,-227.3
1825,-309.8
1826,-247.7
1827,-304.0
1828,-283.1
1829,-286.0
1830,-324.0
1831,-320.0
1832,-264.9
1833,-285.3
1834,-296.9
1835,-275.5
1836,-212.5
1837,-260.3
1838,-280.2
1839,-253.2
1840,-301.1
1841,-236.7
1842,-257.1
1843,-301.0
1844,-270.1
1845,-317.5
1846,-291.6
1847,-240.7
1848,-297.6
1849,-308.2
1850,-302.2
1851,-298.6
1852,-250.6
1853,-303.6
1854,-303.7
1855,-242.6
1856,-200.3
1857,-305.2
1858,-288.2
1859,-248.9
1860,-327.9
1861,-273.1
1862,-291.5
1863,-291.4
1864,-267.7
1865,-282.6
1866,-272.9
1867,-303.8
1868,-284.8
1869,-266.3
1870,-285.6
1871,-282.4
1872,-272.0
