episode,total_reward
159,-265.3
160,-240.1
161,-264.6
162,-198.1
163,-329.3
164,-276.4
165,-228.2
166,-265.6
167,-297.1
168,-176.4
169,-293.9
170,-232.2
171,-311.3
172,-216.9
173,-241.3
174,-244.6
175,-310.2
176,-225.9
177,-284.0
178,-255.9
179,-273.8
180,-276.9
181,-227.7
182,-243.3
183,-297.0
184,-274.3
185,-292.1
186,-224.8
187,-221.8
188,-262.7
189,-251.8
190,-232.9
191,-257.7
192,-308.1
193,-226.1
194,-330.0
195,-272.5
196,-220.4
197,-309.8
198,-207.8
199,-245.2
200,-212.3
201,-215.7
202,-304.6
203,-224.4
204,-259.7
205,-259.7
206,-275.6
207,-221.5
208,-210.4
209,-226.4
210,-294.0
211,-271.8
212,-251.8
213,-272.2
214,-280.2
215,-201.4
216,-288.8
217,-236.4
218,-286.7
219,-197.8
220,-294.9
221,-242.9
222,-240.7
223,-197.7
224,-273.7
225,-302.3
226,-223.4
227,-286.3
228,-209.5
229,-248.9
230,-244.4
231,-297.9
232,-218.6
233,-184.9
234,-293.4
235,-237.0
236,-223.2
237,-276.5
238,-245.5
239,-221.6
240,-256.8
241,-268.5
242,-250.7
243,-283.4
244,-247.1
245,-285.2
246,-313.8
247,-187.9
248,-278.1
249,-313.9
250,-255.2
251,-321.9
252,-250.0
253,-253.0
254,-288.5
255,-280.0
256,-279.6
257,-261.5
258,-276.3
259,-194.3
260,-240.5
261,-276.9
262,-279.0
263,-268.1
264,-262.0
265,-277.5
266,-272.9
267,-275.7
268,-178.6
269,-347.2
270,-299.0
271,-286.0
272,-282.4
273,-275.2
274,-241.2
275,-252.8
276,-305.3
277,-270.1
278,-264.2
279,-260.4
280,-219.7
281,-253.8
282,-247.0
283,-292.3
284,-223.1
285,-262.3
286,-277.7
287,-257.8
288,-194.4
289,-271.8
290,-212.8
291,-243.8
292,-298.4
293,-216.9
294,-279.9
295,-234.2
296,-240.3
297,-230.9
298,-197.3
299,-218.4
300,-273.4
301,-216.8
302,-240.1
303,-277.3
304,-256.3
305,-286.8
306,-308.9
307,-196.5
308,-245.1
309,-288.4
310,-276.3
311,-288.2
312,-281.0
313,-224.6
314,-253.3
315,-296.1
316,-198.5
317,-261.3
318,-240.7
319,-302.2
320,-288.1
321,-274.9
322,-251.3
323,-193.8
324,-279.9
325,-303.0
326,-251.9
327,-220.3
328,-235.4
329,-247.5
330,-324.8
331,-281.4
332,-243.9
333,-257.4
334,-276.3
335,-293.1
336,-196.4
337,-275.9
338,-277.5
339,-248.3
340,-237.1
341,-225.9
342,-267.4
343,-224.7
344,-255.7
345,-326.0
346,-191.7
347,-224.2
348,-238.4
349,-259.8
350,-252.5
351,-254.2
352,-185.4
353,-297.3
354,-265.8
355,-291.1
356,-312.3
357,-286.0
358,-264.3
359,-179.6
360,-271.9
361,-238.7
362,-219.2
363,-223.2
364,-215.6
365,-266.7
366,-258.1
367,-225.7
368,-287.3
369,-230.1
370,-255.6
371,-222.1
372,-279.1
373,-265.8
374,-265.9
375,-302.5
376,-243.7
377,-220.0
378,-219.6
379,-258.5
380,-230.1
381,-242.3
382,-255.8
383,-269.4
384,-274.6
385,-220.3
386,-240.7
387,-268.8
388,-278.1
389,-231.6
390,-240.4
391,-263.0
392,-268.8
393,-210.5
394,-231.0
395,-274.9
396,-222.4
397,-234.6
398,-246.1
399,-231.4
400,-253.1
401,-285.8
402,-213.9
403,-278.3
404,-255.7
405,-277.8
406,-249.7
407,-230.7
408,-275.1
409,-240.2
410,-307.4
411,-276.8
412,-266.7
413,-283.3
414,-316.8
415,-303.8
416,-236.5
417,-268.3
418,-314.0
419,-268.3
420,-292.4
421,-263.2
422,-258.9
423,-258.0
424,-241.9
425,-302.6
426,-268.4
427,-258.2
428,-257.0
429,-214.9
430,-229.2
431,-293.3
432,-256.6
433,-218.1
434,-283.0
435,-267.1
436,-231.3
437,-284.7
438,-245.3
439,-257.4
440,-287.7
441,-312.2
442,-250.6
443,-267.6
444,-206.8
445,-271.4
446,-230.6
447,-233.2
448,-246.1
449,-314.0
450,-260.7
451,-255.4
452,-261.3
453,-251.9
454,-304.6
455,-304.7
456,-273.2
457,-265.0
458,-286.7
459,-232.1
460,-245.3
461,-253.2
462,-290.4
463,-274.6
464,-280.3
465,-201.3
466,-314.8
467,-311.4
468,-256.4
469,-234.9
470,-275.8
471,-217.0
472,-261.1
473,-253.5
474,-270.1
475,-268.4
476,-270.2
477,-248.3
478,-235.2
479,-256.0
480,-274.4
481,-250.8
482,-254.1
483,-244.4
484,-251.7
485,-220.8
486,-195.4
487,-270.7
488,-208.9
489,-244.6
490,-273.2
491,-264.6
492,-250.0
493,-284.6
494,-249.9
495,-256.7
496,-283.5
497,-201.4
498,-263.7
499,-239.0
500,-249.1
501,-222.2
502,-238.7
503,-264.1
504,-234.4
505,-137.4
506,-262.6
507,-285.3
508,-291.0
509,-222.3
510,-186.3
511,-231.3
512,-253.9
513,-261.3
514,-302.0
515,-230.9
516,-254.1
517,-251.4
518,-249.2
519,-235.0
520,-200.1
521,-209.7
522,-237.8
523,-234.3
524,-268.6
525,-266.5
526,-267.7
527,-264.7
528,-262.4
529,-196.9
530,-274.5
531,-212.5
532,-268.8
533,-267.1
534,-222.7
535,-255.8
536,-229.7
537,-251.3
538,-236.6
539,-263.8
540,-229.6
541,-188.8
542,-272.9
543,-240.5
544,-250.0
545,-249.9
546,-214.7
547,-236.8
548,-305.9
549,-227.3
550,-302.2
551,-304.2
552,-276.5
553,-230.3
554,-160.6
555,-235.3
556,-252.6
557,-218.0
558,-281.8
559,-219.5
560,-302.6
561,-229.4
562,-248.4
563,-295.9
564,-224.7
565,-217.7
566,-273.2
567,-279.8
568,-203.8
569,-260.7
570,-261.0
571,-251.5
572,-289.8
573,-251.0
574,-294.6
575,-242.1
576,-269.3
577,-316.6
578,-258.3
579,-254.8
580,-272.1
581,-271.8
582,-293.8
583,-247.7
584,-215.4
585,-278.7
586,-279.5
587,-281.0
588,-319.1
589,-259.5
590,-255.7
591,-264.7
592,-295.0
593,-298.2
594,-246.2
595,-267.3
596,-231.5
597,-237.3
598,-240.1
599,-273.3
600,-243.0
601,-283.4
602,-291.6
603,-246.6
604,-297.5
605,-299.3
606,-218.7
607,-277.5
608,-245.5
609,-235.1
610,-234.5
611,-290.3
612,-244.5
613,-248.6
614,-287.7
615,-289.2
616,-334.8
617,-268.8
618,-246.8
619,-253.3
620,-252.3
621,-260.3
622,-217.6
623,-241.7
624,-248.6
625,-248.0
626,-290.7
627,-241.4
628,-218.0
629,-288.3
630,-220.9
631,-270.5
632,-161.8
633,-287.3
634,-265.1
635,-241.9
636,-215.5
637,-240.9
638,-283.2
639,-256.8
640,-226.3
641,-250.0
642,-278.2
643,-198.4
644,-226.6
645,-263.6
646,-253.9
647,-276.3
648,-217.6
649,-255.4
650,-246.7
651,-266.1
652,-198.3
653,-259.8
654,-246.9
655,-194.5
656,-308.3
657,-302.2
658,-267.8
659,-257.9
660,-252.7
661,-311.2
662,-239.6
663,-247.1
664,-277.7
665,-248.2
666,-305.8
667,-292.0
668,-192.3
669,-205.7
670,-270.9
671,-257.4
672,-245.8
673,-278.2
674,-213.8
675,-236.9
676,-235.8
677,-202.7
678,-179.4
679,-237.5
680,-189.3
681,-294.0
682,-322.3
683,-295.2
684,-234.6
685,-201.4
686,-241.3
687,-220.0
688,-247.0
689,-317.2
690,-228.0
691,-243.4
692,-266.6
693,-259.6
694,-234.3
695,-194.2
696,-245.0
697,-221.4
698,-262.1
699,-208.0
700,-265.2
701,-292.3
702,-240.3
703,-220.4
704,-255.1
705,-268.9
706,-307.1
707,-261.5
708,-270.3
709,-241.0
710,-216.3
711,-277.0
712,-238.5
713,-260.0
714,-240.1
715,-303.5
716,-217.9
717,-243.0
718,-283.3
719,-311.2
720,-222.1
721,-261.2
722,-268.8
723,-251.7
724,-244.2
725,-236.9
726,-277.7
727,-242.8
728,-263.2
729,-298.3
730,-256.3
731,-252.2
732,-217.3
733,-302.3
734,-291.2
735,-279.2
736,-302.7
737,-261.5
738,-214.1
739,-318.9
740,-308.9
741,-251.0
742,-266.5
743,-207.0
744,-227.2
745,-300.6
746,-312.2
747,-202.8
748,-274.0
749,-267.6
750,-281.4
751,-276.2
752,-271.1
753,-284.9
754,-294.6
755,-252.4
756,-268.3
757,-271.4
758,-220.6
759,-290.0
760,-220.7
761,-228.7
762,-271.9
763,-256.1
764,-207.4
765,-259.9
766,-207.7
767,-221.2
768,-255.3
769,-315.0
770,-210.7
771,-265.4
772,-249.1
773,-260.0
774,-267.3
775,-230.3
776,-231.5
777,-258.0
778,-267.5
779,-290.2
780,-286.5
781,-257.1
782,-293.9
783,-285.0
784,-259.0
785,-200.5
786,-250.9
787,-277.6
788,-299.0
789,-282.6
790,-219.4
791,-297.4
792,-255.1
793,-263.7
794,-275.1
795,-234.4
796,-246.1
797,-272.4
798,-290.4
799,-262.3
800,-243.8
801,-234.8
802,-246.3
803,-239.6
804,-299.1
805,-244.2
806,-274.7
807,-243.8
808,-289.4
809,-293.1
810,-229.8
811,-204.8
812,-276.3
813,-254.8
814,-292.9
815,-278.0
816,-302.1
817,-236.5
818,-220.7
819,-204.1
820,-267.5
821,-258.0
822,-258.9
823,-282.7
824,-224.6
825,-283.5
826,-245.2
827,-263.1
828,-295.6
829,-228.2
830,-259.8
831,-267.8
832,-225.5
833,-289.8
834,-266.5
835,-272.7
836,-324.9
837,-300.4
838,-262.8
839,-227.8
840,-239.7
841,-275.6
842,-243.4
843,-261.5
844,-215.7
845,-241.6
846,-207.0
847,-246.0
848,-245.4
849,-283.8
850,-235.8
851,-254.6
852,-257.1
853,-240.7
854,-269.3
855,-285.7
856,-262.9
857,-285.0
858,-209.9
859,-221.7
860,-235.0
861,-286.5
862,-257.9
863,-266.3
864,-237.8
865,-192.6
866,-191.8
867,-247.9
868,-273.3
869,-230.0
870,-215.5
871,-309.8
872,-293.8
873,-243.3
874,-253.1
875,-259.9
876,-286.2
877,-264.4
878,-272.6
879,-239.7
880,-288.1
881,-255.3
882,-267.1
883,-327.1
884,-262.8
885,-245.9
886,-265.1
887,-276.6
888,-281.2
889,-220.6
890,-251.3
891,-320.2
892,-227.9
893,-278.3
894,-248.0
895,-324.7
896,-265.8
897,-193.8
898,-324.2
899,-261.4
900,-289.0
901,-229.7
902,-265.4
903,-249.5
904,-272.2
905,-269.7
906,-213.5
907,-285.7
908,-205.1
909,-256.0
910,-230.7
911,-299.6
912,-303.6
913,-247.6
914,-216.9
915,-288.9
916,-263.7
917,-249.3
918,-253.3
919,-207.9
920,-255.4
921,-310.9
922,-201.3
923,-293.5
924,-249.0
925,-291.9
926,-244.7
927,-248.9
928,-263.2
929,-262.4
930,-297.0
931,-264.9
932,-246.2
933,-288.6
934,-248.8
935,-206.5
936,-278.8
937,-240.0
938,-187.2
939,-176.7
940,-224.7
941,-192.0
942,-304.3
943,-224.6
944,-267.0
945,-219.5
946,-295.5
947,-261.2
948,-278.8
949,-252.5
950,-288.3
951,-193.4
952,-248.0
953,-224.6
954,-227.7
955,-222.3
956,-219.2
957,-263.6
958,-266.9
959,-285.4
960,-229.4
961,-291.9
962,-247.8
963,-284.3
964,-269.8
965,-328.6
966,-216.9
967,-271.2
968,-255.8
969,-279.4
970,-280.7
971,-269.0
972,-263.4
973,-246.2
974,-300.9
975,-325.0
976,-240.8
977,-296.3
978,-290.1
979,-232.0
980,-237.4
981,-240.1
982,-277.1
983,-250.0
984,-192.9
985,-212.0
986,-267.9
987,-233.3
988,-208.7
989,-253.9
990,-212.2
991,-242.9
992,-259.0
993,-244.4
994,-233.5
995,-221.8
996,-196.6
997,-289.8
998,-219.4
999,-190.7
1000,-294.0
1001,-247.2
1002,-214.1
1003,-275.9
1004,-209.2
1005,-288.4
1006,-263.6
1007,-195.5
1008,-264.3
1009,-260.5
1010,-291.9
1011,-283.4
1012,-270.7
1013,-254.2
1014,-300.4
1015,-227.9
1016,-252.5
1017,-260.7
1018,-225.8
1019,-265.3
1020,-175.7
1021,-273.6
1022,-229.4
1023,-213.9
1024,-287.1
1025,-240.4
1026,-243.3
1027,-272.2
1028,-277.2
1029,-285.1
1030,-269.1
1031,-281.4
1032,-284.2
1033,-289.6
1034,-303.5
1035,-259.9
1036,-275.5
1037,-149.2
1038,-296.2
1039,-249.8
1040,-277.6
1041,-204.8
1042,-266.4
1043,-258.0
1044,-275.5
1045,-210.0
1046,-282.0
1047,-260.0
1048,-271.8
1049,-271.0
1050,-280.9
1051,-264.5
1052,-326.4
1053,-272.2
1054,-275.6
1055,-282.5
1056,-300.8
1057,-244.2
1058,-208.4
1059,-234.0
1060,-246.9
1061,-296.1
1062,-272.4
1063,-237.2
1064,-250.5
1065,-292.4
1066,-290.5
1067,-184.7
1068,-222.7
1069,-222.4
1070,-315.5
1071,-191.6
1072,-216.8
1073,-264.4
1074,-296.2
1075,-233.7
1076,-244.2
1077,-242.5
1078,-196.1
1079,-246.9
1080,-290.1
1081,-258.5
1082,-268.1
1083,-299.6
1084,-257.5
1085,-267.4
1086,-311.5
1087,-229.7
1088,-257.2
1089,-199.4
1090,-306.5
1091,-213.8
1092,-216.1
1093,-273.4
1094,-231.6
1095,-267.8
1096,-203.9
1097,-294.6
1098,-305.0
1099,-287.0
1100,-271.0
1101,-240.2
1102,-253.6
1103,-222.1
1104,-241.0
1105,-240.9
1106,-283.9
1107,-308.0
1108,-254.7
1109,-259.6
1110,-266.9
1111,-281.9
1112,-238.3
1113,-200.6
1114,-229.2
1115,-244.2
1116,-279.1
1117,-278.3
1118,-283.6
1119,-275.7
1120,-270.9
1121,-240.7
1122,-290.9
1123,-214.1
1124,-260.0
1125,-279.7
1126,-254.6
1127,-252.9
1128,-163.3
1129,-243.1
1130,-290.2
1131,-286.7
1132,-283.8
1133,-232.7
1134,-219.0
1135,-248.3
1136,-227.8
1137,-288.2
1138,-255.9
1139,-241.5
1140,-254.8
1141,-260.5
1142,-234.8
1143,-306.7
1144,-225.9
1145,-285.9
1146,-227.6
1147,-227.3
1148,-293.4
1149,-275.6
1150,-277.9
1151,-340.9
1152,-242.8
1153,-279.4
1154,-289.9
1155,-270.5
1156,-296.4
1157,-242.0
1158,-314.6
1159,-288.8
1160,-278.0
1161,-297.4
1162,-244.6
1163,-252.3
1164,-261.9
1165,-288.9
1166,-212.5
1167,-226.5
1168,-234.9
1169,-276.7
1170,-222.0
1171,-301.5
1172,-245.0
1173,-295.1
1174,-267.0
1175,-253.9
1176,-276.7
1177,-247.9
1178,-288.4
1179,-266.6
1180,-312.6
1181,-311.4
1182,-280.5
1183,-213.0
1184,-300.4
1185,-249.3
1186,-266.4
1187,-278.9
1188,-278.8
1189,-114.1
1190,-253.5
1191,-187.8
1192,-285.6
1193,-295.6
1194,-250.2
1195,-279.7
1196,-294.8
1197,-214.8
1198,-291.9
1199,-311.6
1200,-213.1
1201,-195.7
1202,-230.7
1203,-213.7
1204,-289.9
1205,-257.3
1206,-256.9
1207,-230.3
1208,-265.9
1209,-274.5
1210,-272.0
1211,-212.9
1212,-220.2
1213,-269.8
1214,-257.5
1215,-230.8
1216,-276.4
1217,-244.9
1218,-245.8
1219,-246.7
1220,-226.8
1221,-280.5
1222,-278.4
1223,-268.3
1224,-214.2
1225,-223.4
1226,-135.5
1227,-252.6
1228,-211.1
1229,-236.2
1230,-324.9
1231,-251.9
1232,-250.2
1233,-217.1
1234,-242.8
1235,-205.2
1236,-234.0
1237,-283.1
1238,-225.3
1239,-279.3
1240,-288.0
1241,-261.4
1242,-329.7
1243,-285.6
1244,-238.1
1245,-293.7
1246,-241.7
1247,-289.9
1248,-260.6
1249,-278.0
1250,-196.1
1251,-233.0
1252,-217.1
1253,-237.9
1254,-268.0
1255,-234.0
1256,-311.1
1257,-273.3
1258,-275.9
1259,-277.1
1260,-204.1
1261,-299.2
1262,-216.9
1263,-238.2
1264,-231.8
1265,-271.5
1266,-248.9
1267,-287.9
1268,-261.1
1269,-243.4
1270,-262.7
1271,-296.5
1272,-257.9
1273,-285.0
1274,-297.9
1275,-229.7
1276,-247.9
1277,-241.8
1278,-242.9
1279,-299.3
1280,-250.2
1281,-235.4
1282,-261.3
1283,-250.0
1284,-274.0
1285,-219.9
1286,-295.1
1287,-248.1
1288,-281.1
1289,-265.4
1290,-277.4
1291,-292.6
1292,-277.0
1293,-249.2
1294,-257.6
1295,-207.8
1296,-235.8
1297,-293.4
1298,-212.0
1299,-278.1
1300,-309.1
1301,-240.0
1302,-293.5
1303,-289.2
1304,-227.8
1305,-244.9
1306,-237.9
1307,-288.3
1308,-210.1
1309,-285.9
1310,-205.6
1311,-293.8
1312,-201.7
1313,-254.8
1314,-264.4
1315,-248.0
1316,-194.1
1317,-243.5
1318,-268.6
1319,-235.2
1320,-249.9
1321,-208.0
1322,-264.9
1323,-240.1
1324,-229.7
1325,-248.9
1326,-231.6
1327,-295.9
1328,-297.4
1329,-245.4
1330,-248.6
1331,-245.1
1332,-284.2
1333,-264.4
1334,-291.9
1335,-283.5
1336,-313.4
1337,-182.0
1338,-297.3
1339,-244.2
1340,-240.1
1341,-214.5
1342,-277.5
1343,-298.0
1344,-255.6
1345,-209.6
1346,-243.9
1347,-209.1
1348,-269.0
1349,-288.6
1350,-246.1
1351,-299.8
1352,-243.6
1353,-268.5
1354,-285.7
1355,-221.8
1356,-226.4
1357,-214.0
1358,-278.8
1359,-242.5
1360,-244.8
1361,-242.8
1362,-258.3
1363,-217.4
1364,-185.9
1365,-300.6
1366,-297.4
1367,-252.6
1368,-268.0
1369,-264.8
1370,-280.9
1371,-235.8
1372,-221.5
1373,-194.7
1374,-277.2
1375,-178.7
1376,-207.8
1377,-300.1
1378,-255.4
1379,-244.2
1380,-273.9
1381,-277.9
1382,-187.5
1383,-268.1
1384,-252.4
1385,-277.8
1386,-219.4
1387,-246.7
1388,-270.3
1389,-271.6
1390,-286.0
1391,-197.3
1392,-282.9
1393,-251.8
1394,-175.5
1395,-252.5
1396,-251.4
1397,-249.9
1398,-261.9
1399,-282.9
1400,-215.0
1401,-283.2
1402,-286.7
1403,-244.9
1404,-295.0
1405,-316.1
1406,-214.7
1407,-254.5
1408,-263.9
1409,-240.1
1410,-258.2
1411,-224.6
1412,-255.1
1413,-245.0
1414,-319.0
1415,-214.1
1416,-263.3
1417,-275.2
1418,-264.6
1419,-256.8
1420,-239.3
1421,-175.9
1422,-279.7
1423,-240.7
1424,-280.5
1425,-200.8
1426,-215.3
1427,-239.9
1428,-243.9
1429,-304.9
1430,-261.7
1431,-232.4
1432,-275.0
1433,-265.1
1434,-188.7
1435,-203.8
1436,-279.2
1437,-250.6
1438,-261.5
1439,-192.0
1440,-265.4
1441,-200.7
1442,-269.3
1443,-264.1
1444,-214.4
1445,-219.6
1446,-242.8
1447,-292.6
1448,-202.2
1449,-261.2
1450,-305.0
1451,-279.0
1452,-254.9
1453,-220.0
1454,-229.0
1455,-247.0
1456,-230.1
1457,-228.0
1458,-236.9
1459,-286.4
1460,-197.5
1461,-241.4
1462,-259.2
1463,-263.6
1464,-281.9
1465,-248.2
1466,-221.4
1467,-191.8
1468,-275.3
1469,-293.4
1470,-227.7
1471,-228.5
1472,-274.2
1473,-271.5
1474,-301.7
1475,-267.7
1476,-249.4
1477,-274.8
1478,-265.3
1479,-281.2
1480,-262.6
1481,-250.7
1482,-253.3
1483,-272.2
1484,-240.8
1485,-268.2
1486,-264.6
1487,-208.5
1488,-271.8
1489,-300.8
1490,-240.0
1491,-283.8
1492,-214.2
1493,-310.0
1494,-216.2
1495,-255.6
1496,-246.6
1497,-153.4
1498,-235.9
1499,-226.6
1500,-155.7
1501,-214.6
1502,-265.9
1503,-264.6
1504,-225.8
1505,-321.4
1506,-262.3
1507,-255.1
1508,-242.1
1509,-259.1
1510,-255.9
1511,-284.1
1512,-250.3
1513,-177.0
1514,-278.0
1515,-220.7
1516,-254.9
1517,-295.3
1518,-254.3
1519,-251.4
1520,-213.2
1521,-264.1
1522,-223.3
1523,-271.1
1524,-298.3
1525,-177.4
1526,-270.5
1527,-290.4
1528,-257.6
1529,-282.0
1530,-289.4
1531,-280.0
1532,-253.9
1533,-260.1
1534,-239.9
1535,-261.0
1536,-246.1
1537,-281.3
1538,-267.1
1539,-247.9
1540,-266.2
1541,-206.8
1542,-181.8
1543,-213.4
1544,-240.5
1545,-251.6
1546,-241.6
1547,-230.2
1548,-311.4
1549,-221.1
1550,-244.3
1551,-212.8
1552,-285.7
1553,-233.9
1554,-246.8
1555,-268.4
1556,-259.4
1557,-220.8
1558,-233.5
1559,-157.0
1560,-274.1
1561,-276.7
1562,-282.8
1563,-243.7
1564,-230.9
1565,-271.4
1566,-265.9
1567,-280.9
1568,-240.4
1569,-217.5
1570,-218.6
1571,-287.5
1572,-240.1
1573,-262.4
1574,-222.6
1575,-242.1
1576,-281.1
1577,-246.3
1578,-354.6
1579,-295.4
1580,-286.3
1581,-169.3
1582,-287.4
1583,-258.4
1584,-220.9
1585,-236.3
1586,-286.3
1587,-222.5
1588,-256.2
1589,-238.3
1590,-319.7
1591,-282.8
1592,-228.2
1593,-236.5
1594,-234.0
1595,-289.5
1596,-240.1
1597,-236.8
1598,-333.7
1599,-328.3
1600,-242.4
1601,-240.8
1602,-246.5
1603,-204.5
1604,-281.9
1605,-221.6
1606,-264.1
1607,-253.3
1608,-263.8
1609,-222.3
1610,-266.7
1611,-199.8
1612,-275.3
1613,-252.9
1614,-219.0
1615,-179.0
1616,-248.5
1617,-286.1
1618,-288.0
1619,-288.9
1620,-260.2
1621,-278.8
1622,-214.7
1623,-281.6
1624,-233.4
1625,-276.8
1626,-270.3
1627,-276.6
1628,-229.9
1629,-254.3
1630,-252.7
1631,-254.4
1632,-236.1
1633,-232.4
1634,-230.7
1635,-323.5
1636,-239.1
1637,-198.3
1638,-260.2
1639,-222.8
1640,-280.1
1641,-254.1
1642,-233.2
1643,-284.0
1644,-242.9
1645,-296.3
1646,-269.7
1647,-286.0
1648,-228.9
1649,-233.5
1650,-257.9
1651,-267.0
1652,-269.3
1653,-278.9
1654,-205.9
1655,-244.0
1656,-209.9
1657,-232.6
1658,-252.3
1659,-261.0
1660,-261.1
1661,-267.7
1662,-273.8
1663,-270.0
1664,-234.5
1665,-336.2
1666,-248.3
1667,-139.2
1668,-258.4
1669,-278.4
1670,-244.2
1671,-289.9
1672,-268.0
1673,-209.8
1674,-224.7
1675,-221.3
1676,-227.6
1677,-236.6
1678,-227.4
1679,-234.2
1680,-193.3
1681,-215.8
1682,-196.3
1683,-259.4
1684,-290.9
1685,-224.7
1686,-235.0
1687,-214.9
1688,-271.5
1689,-229.1
1690,-245.9
1691,-269.2
1692,-243.4
1693,-161.7
1694,-232.5
1695,-291.2
1696,-285.6
1697,-280.5
1698,-200.4
1699,-189.2
1700,-306.4
1701,-277.8
1702,-233.9
1703,-300.1
1704,-257.1
1705,-271.9
1706,-261.5
1707,-241.8
1708,-280.8
1709,-303.9
1710,-259.1
1711,-250.2
1712,-227.0
1713,-250.5
1714,-266.0
1715,-320.0
1716,-236.2
1717,-265.4
1718,-234.5
1719,-246.3
1720,-239.8
1721,-245.3
1722,-300.5
1723,-219.2
1724,-260.6
1725,-237.9
1726,-221.2
1727,-275.0
1728,-226.3
1729,-241.1
1730,-216.9
1731,-271.8
1732,-273.0
1733,-254.6
1734,-238.7
1735,-296.3
1736,-230.8
1737,-207.7
1738,-265.3
1739,-228.9
1740,-268.1
1741,-277.6
1742,-202.6
1743,-283.2
1744,-204.6
1745,-275.3
1746,-94.7
1747,-282.7
1748,-232.1
1749,-226.8
1750,-257.1
1751,-206.4
1752,-212.2
1753,-278.9
1754,-195.3
1755,-241.9
1756,-276.9
1757,-290.5
1758,-227.4
1759,-239.9
1760,-280.1
1761,-230.9
1762,-194.3
1763,-220.3
1764,-278.0
1765,-220.7
1766,-223.7
1767,-227.9
1768,-240.8
1769,-187.3
1770,-270.1
1771,-269.5
1772,-261.4
1773,-257.9
1774,-254.6
1775,-221.6
1776,-271.6
1777,-229.6
1778,-271.9
1779,-279.3
1780,-252.4
1781,-291.9
1782,-285.1
1783,-170.1
1784,-297.6
1785,-297.0
1786,-283.2
1787,-288.8
1788,-306.0
1789,-212.5
1790,-189.0
1791,-239.7
1792,-252.7
1793,-224.8
1794,-295.4
1795,-255.0
1796,-248.2
1797,-266.0
1798,-303.0
1799,-265.6
1800,-245.5
1801,-246.9
1802,-214.3
1803,-243.7
1804,-239.5
1805,-247.2
1806,-255.9
1807,-267.6
1808,-266.1
1809,-266.2
1810,-250.0
1811,-289.9
1812,-326.2
1813,-182.9
1814,-262.8
1815,-178.0
1816,-235.4
1817,-269.8
1818,-194.0
1819,-213.5
1820,-226.4
1821,-230.4
1822,-202.9
1823,-224.0
1824,-230.8
1825,-231.3
1826,-245.6
1827,-240.2
1828,-289.1
1829,-258.9
1830,-257.5
1831,-246.4
1832,-303.8
1833,-289.6
1834,-239.0
1835,-226.8
1836,-284.9
1837,-242.1
1838,-218.0
1839,-277.5
1840,-199.3
1841,-244.0
1842,-241.3
1843,-266.9
1844,-183.1
1845,-286.4
1846,-229.3
1847,-245.2
1848,-210.9
1849,-240.1
1850,-229.4
1851,-258.9
1852,-294.4
1853,-298.0
1854,-286.1
1855,-211.9
1856,-179.9
1857,-260.1
1858,-266.4
1859,-192.3
1860,-270.7
1861,-251.8
1862,-243.8
1863,-226.4
1864,-222.2
1865,-247.3
1866,-274.6
1867,-263.4
1868,-258.7
1869,-185.1
1870,-271.3
1871,-250.1
1872,-291.7
